satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
0.57,0.68,4.0,154.0,3,1.0,0,management,medium,0
0.24,0.58,5.0,279.0,4,0.0,0,marketing,medium,0
0.95,0.78,3.0,,2,1.0,0,marketing,medium,0
0.38,0.54,2.0,112.0,3,0.0,0,marketing,medium,0
0.9,,4.0,,2,1.0,0,sales,medium,0
0.5,0.4,3.0,180.0,4,0.0,0,sales,medium,0
0.68,0.61,3.0,261.0,5,0.0,0,sales,,0
0.5,0.78,6.0,138.0,3,0.0,0,sales,medium,0
0.85,,,,4,,0,sales,medium,0
0.95,0.52,3.0,144.0,3,0.0,0,sales,medium,0
0.92,0.92,3.0,244.0,2,0.0,0,sales,,0
0.83,0.87,5.0,233.0,3,0.0,0,sales,low,0
0.9,0.78,4.0,225.0,2,1.0,0,sales,medium,0
0.21,0.77,6.0,215.0,4,0.0,0,sales,,0
0.94,0.86,3.0,223.0,4,0.0,0,sales,medium,0
0.7,0.85,4.0,232.0,3,0.0,0,sales,medium,0
0.54,0.76,3.0,157.0,4,0.0,0,sales,low,0
0.77,,4.0,,3,0.0,0,sales,low,0
0.62,0.49,3.0,,2,,0,sales,low,0
0.93,0.55,,222.0,2,0.0,0,sales,,0
0.81,0.86,3.0,,3,0.0,0,sales,,0
0.99,,,133.0,2,0.0,0,sales,low,0
0.78,0.49,3.0,224.0,3,0.0,0,sales,low,0
0.66,,5.0,264.0,5,0.0,0,accounting,low,0
0.9,0.72,5.0,,2,0.0,0,accounting,low,0
0.74,,5.0,141.0,2,0.0,0,accounting,low,0
0.65,0.78,4.0,,5,1.0,0,hr,low,0
0.99,0.52,4.0,167.0,3,0.0,0,hr,low,0
0.83,0.72,4.0,161.0,3,0.0,0,hr,low,0
0.6,0.82,4.0,194.0,3,0.0,0,hr,low,0
0.55,0.93,,217.0,3,1.0,0,technical,low,0
0.96,0.71,3.0,170.0,3,0.0,0,technical,low,0
0.83,0.94,4.0,,3,0.0,0,technical,low,0
0.95,0.7,,267.0,3,1.0,0,technical,low,0
0.77,0.88,2.0,169.0,3,0.0,0,technical,medium,0
0.83,0.95,3.0,255.0,3,0.0,0,technical,medium,0
0.87,0.54,,211.0,3,0.0,0,technical,,0
0.69,0.49,,198.0,4,0.0,0,technical,medium,0
0.67,0.58,3.0,246.0,3,0.0,0,technical,medium,0
0.55,0.49,3.0,146.0,2,0.0,0,technical,medium,0
0.55,0.82,4.0,134.0,6,0.0,0,technical,medium,0
0.39,0.48,3.0,169.0,3,0.0,0,support,medium,0
0.51,,5.0,232.0,3,0.0,0,support,medium,0
0.39,0.38,2.0,106.0,3,1.0,0,support,medium,0
0.96,0.93,4.0,260.0,3,,0,support,medium,0
0.68,0.81,3.0,232.0,2,0.0,0,support,,0
0.67,,4.0,173.0,3,0.0,0,support,high,0
0.68,0.44,5.0,152.0,5,0.0,0,support,low,0
0.56,,3.0,173.0,3,0.0,0,support,medium,0
0.9,0.7,,,3,0.0,0,support,medium,0
0.69,0.59,3.0,233.0,3,0.0,0,support,medium,0
0.99,0.71,4.0,232.0,3,0.0,0,support,medium,0
0.42,0.59,3.0,156.0,2,0.0,0,technical,low,0
0.28,,3.0,124.0,3,0.0,0,technical,low,0
0.55,0.65,3.0,207.0,3,0.0,0,technical,low,0
0.91,0.53,3.0,,6,0.0,0,management,low,0
0.53,0.98,3.0,219.0,4,0.0,0,IT,low,0
0.87,0.74,,207.0,3,0.0,0,IT,low,0
0.57,0.6,4.0,248.0,4,,0,IT,low,0
0.59,,3.0,169.0,3,0.0,0,IT,,0
0.76,0.89,4.0,181.0,3,0.0,0,IT,low,0
0.59,0.42,3.0,196.0,3,0.0,0,product_mng,,0
0.5,0.54,3.0,254.0,2,,0,product_mng,low,0
0.55,0.55,4.0,191.0,4,0.0,0,product_mng,low,0
0.92,0.53,3.0,238.0,2,0.0,0,product_mng,low,0
0.8,0.51,5.0,196.0,3,0.0,0,IT,low,0
0.93,0.66,,228.0,3,0.0,0,RandD,low,0
0.67,0.57,,165.0,3,0.0,0,RandD,low,0
0.78,0.55,,144.0,2,0.0,0,RandD,low,0
0.61,,4.0,243.0,3,0.0,0,RandD,low,0
0.74,,3.0,,3,0.0,0,RandD,low,0
0.5,0.49,3.0,180.0,3,1.0,0,marketing,low,0
0.84,0.96,3.0,,2,1.0,0,sales,low,0
0.89,0.55,4.0,196.0,2,0.0,0,accounting,medium,0
0.77,0.89,5.0,152.0,3,0.0,0,support,medium,0
0.64,0.71,3.0,231.0,4,0.0,0,technical,medium,0
0.77,0.89,2.0,215.0,5,1.0,0,management,medium,0
0.74,0.58,4.0,233.0,4,0.0,0,marketing,medium,0
0.88,0.96,4.0,155.0,2,0.0,0,marketing,medium,0
0.88,,5.0,182.0,4,1.0,0,marketing,,0
0.89,,3.0,165.0,4,0.0,0,sales,medium,0
0.74,0.59,2.0,257.0,4,1.0,0,sales,,0
0.63,0.74,4.0,155.0,2,0.0,0,sales,,0
0.63,0.8,4.0,243.0,2,0.0,0,sales,medium,0
0.68,0.92,2.0,184.0,4,0.0,0,sales,medium,0
0.14,0.81,4.0,138.0,3,1.0,0,sales,high,0
0.86,0.94,5.0,209.0,4,0.0,0,sales,,0
0.73,0.53,,205.0,2,0.0,0,sales,medium,0
0.57,0.56,3.0,191.0,3,0.0,0,sales,,0
0.97,0.75,,270.0,3,1.0,0,sales,,0
0.67,0.36,4.0,97.0,4,0.0,0,sales,medium,0
0.89,0.74,4.0,,2,0.0,0,sales,,0
0.8,0.96,5.0,124.0,3,0.0,0,sales,low,0
0.3,0.51,2.0,178.0,3,0.0,0,sales,low,0
0.14,0.73,5.0,266.0,6,0.0,0,sales,low,0
0.91,0.8,4.0,181.0,3,0.0,0,sales,low,0
0.49,,4.0,233.0,3,0.0,0,sales,low,0
0.57,0.68,3.0,254.0,4,,0,sales,,0
0.59,,3.0,219.0,3,0.0,0,sales,low,0
0.5,,5.0,166.0,2,0.0,0,accounting,low,0
0.69,0.97,3.0,158.0,2,0.0,0,accounting,,0
0.81,0.68,3.0,,3,0.0,0,accounting,low,0
0.79,0.82,,98.0,3,1.0,0,hr,,0
0.55,0.91,4.0,187.0,4,1.0,0,hr,low,0
0.92,0.62,4.0,266.0,2,0.0,0,hr,low,0
0.94,0.59,5.0,250.0,3,0.0,0,hr,low,0
0.67,,5.0,193.0,3,0.0,0,technical,low,0
0.53,0.92,4.0,223.0,3,1.0,0,technical,,0
0.77,0.59,5.0,189.0,5,0.0,0,technical,low,0
0.57,0.82,5.0,138.0,3,,0,technical,low,0
0.64,0.97,,268.0,2,0.0,0,technical,low,0
0.35,1.0,6.0,186.0,2,0.0,0,technical,low,0
0.66,0.71,3.0,136.0,3,1.0,0,technical,medium,0
0.59,0.84,,245.0,3,0.0,0,technical,,0
0.49,0.93,4.0,184.0,3,0.0,0,technical,medium,0
0.91,0.99,5.0,152.0,3,0.0,0,technical,medium,0
0.12,0.6,2.0,194.0,4,0.0,0,technical,,0
0.74,0.68,3.0,242.0,5,1.0,0,support,medium,0
0.84,0.94,4.0,246.0,2,1.0,0,support,medium,0
0.51,0.99,4.0,,3,0.0,0,support,medium,0
0.94,0.71,4.0,189.0,3,0.0,0,support,medium,0
0.74,0.66,3.0,254.0,2,0.0,0,support,medium,0
0.52,0.54,,239.0,3,0.0,0,support,medium,0
0.31,,,133.0,6,0.0,0,support,medium,0
0.72,0.59,3.0,255.0,2,0.0,0,support,,0
0.92,1.0,,212.0,2,0.0,0,support,low,0
0.56,0.64,3.0,270.0,3,0.0,0,support,medium,0
0.76,0.45,5.0,,6,,0,support,medium,0
0.59,0.9,4.0,261.0,4,0.0,0,technical,medium,0
0.5,0.74,3.0,220.0,3,0.0,0,technical,medium,0
0.88,0.72,2.0,144.0,4,1.0,0,technical,low,0
0.86,0.49,4.0,274.0,2,0.0,0,management,low,0
0.66,0.99,4.0,195.0,3,0.0,0,IT,low,0
0.7,0.69,4.0,158.0,3,0.0,0,IT,low,0
0.98,0.93,5.0,,4,0.0,0,IT,,0
0.61,0.73,3.0,165.0,3,1.0,0,IT,low,0
0.57,0.66,4.0,270.0,2,0.0,0,IT,low,0
0.84,0.91,5.0,208.0,3,,0,product_mng,low,0
0.76,0.4,2.0,245.0,5,0.0,0,product_mng,,0
0.64,,4.0,180.0,4,0.0,0,product_mng,medium,0
0.87,0.7,5.0,,3,0.0,0,product_mng,medium,0
0.62,,3.0,261.0,2,0.0,0,IT,,0
0.16,0.99,3.0,213.0,6,1.0,1,RandD,medium,0
0.83,,3.0,230.0,3,0.0,1,RandD,medium,0
0.36,0.59,2.0,198.0,2,0.0,1,RandD,medium,0
0.47,0.51,6.0,190.0,5,0.0,1,RandD,medium,0
0.54,0.51,4.0,137.0,4,0.0,1,RandD,medium,0
0.83,0.83,3.0,186.0,3,1.0,1,marketing,medium,0
0.96,0.68,4.0,137.0,2,0.0,1,sales,medium,0
0.91,,5.0,192.0,3,,1,accounting,medium,0
0.56,0.59,4.0,164.0,3,0.0,1,support,,0
0.73,0.66,6.0,195.0,3,0.0,1,technical,medium,0
0.97,,4.0,151.0,3,0.0,1,management,,0
0.75,0.74,5.0,231.0,3,0.0,1,marketing,medium,0
0.49,0.76,3.0,257.0,2,1.0,0,marketing,medium,0
0.57,0.94,4.0,257.0,3,0.0,0,marketing,medium,0
0.41,0.58,5.0,274.0,2,1.0,0,sales,medium,0
0.53,0.7,3.0,138.0,2,0.0,0,sales,medium,0
0.93,0.6,4.0,,3,0.0,0,sales,medium,0
0.58,0.9,3.0,151.0,3,0.0,0,sales,,0
0.6,0.54,3.0,,3,1.0,0,sales,,0
0.74,0.8,4.0,,2,0.0,0,sales,medium,0
0.62,0.52,3.0,148.0,3,,0,sales,medium,0
0.7,0.76,5.0,165.0,3,0.0,0,sales,medium,0
0.93,0.75,3.0,243.0,2,0.0,0,sales,medium,0
0.75,0.9,4.0,197.0,2,0.0,0,sales,,0
0.95,0.48,5.0,214.0,6,1.0,1,sales,medium,0
0.43,0.98,4.0,164.0,3,0.0,1,sales,,0
0.77,0.58,4.0,243.0,4,1.0,1,sales,medium,0
0.67,,,145.0,3,1.0,1,sales,medium,0
0.51,,,163.0,4,0.0,1,sales,medium,0
0.94,0.53,5.0,257.0,2,0.0,1,sales,medium,0
0.9,0.85,3.0,253.0,3,0.0,0,sales,medium,0
0.8,0.78,4.0,234.0,3,0.0,0,sales,medium,0
0.34,0.89,5.0,266.0,6,0.0,0,sales,medium,0
0.45,0.53,3.0,181.0,4,1.0,0,accounting,low,0
0.97,0.66,4.0,193.0,4,0.0,0,accounting,low,0
0.5,,3.0,163.0,4,0.0,0,accounting,low,0
0.89,0.62,5.0,,2,0.0,0,hr,low,0
0.76,,4.0,,3,0.0,0,hr,low,0
0.66,,4.0,197.0,2,0.0,0,hr,,0
0.74,0.63,3.0,180.0,2,0.0,0,hr,low,0
0.69,,4.0,237.0,3,0.0,0,technical,low,0
0.59,,2.0,170.0,3,,0,technical,low,0
1.0,0.85,3.0,150.0,3,0.0,0,technical,low,0
0.61,0.75,2.0,,4,0.0,0,technical,low,0
0.98,0.42,5.0,226.0,3,,0,technical,low,0
0.59,0.71,5.0,222.0,3,0.0,0,technical,low,0
0.22,0.69,4.0,182.0,6,0.0,0,technical,,0
0.71,0.95,,150.0,2,0.0,0,technical,low,0
0.86,0.53,4.0,244.0,3,0.0,0,technical,medium,0
0.65,0.59,5.0,,3,0.0,0,technical,medium,0
0.93,0.67,5.0,167.0,3,0.0,0,technical,medium,0
0.49,0.69,2.0,128.0,2,0.0,0,support,medium,0
0.78,0.77,3.0,149.0,4,1.0,0,support,medium,0
0.62,0.7,4.0,141.0,4,0.0,0,support,medium,0
0.72,0.63,3.0,149.0,2,0.0,0,support,medium,0
0.7,0.56,4.0,107.0,6,0.0,0,support,,0
0.54,0.93,5.0,189.0,2,0.0,0,support,,0
0.61,,4.0,169.0,4,0.0,0,support,medium,0
0.84,0.95,4.0,208.0,3,1.0,0,support,,0
0.8,0.58,3.0,197.0,3,0.0,0,support,,0
0.58,0.5,4.0,,3,,0,support,high,0
0.97,0.87,2.0,175.0,6,0.0,0,support,high,0
0.92,,3.0,172.0,2,0.0,0,technical,high,0
0.96,,,237.0,4,0.0,0,technical,high,0
0.73,,4.0,155.0,3,1.0,0,technical,high,0
0.73,,4.0,148.0,3,0.0,0,management,high,0
0.53,0.83,4.0,246.0,3,,0,IT,high,0
0.17,0.82,5.0,193.0,5,0.0,0,IT,high,0
0.75,,5.0,175.0,4,0.0,0,IT,,0
0.76,0.44,3.0,,4,0.0,0,IT,low,0
0.76,0.77,,223.0,3,0.0,0,IT,low,0
0.92,0.55,3.0,259.0,3,0.0,0,product_mng,,0
0.82,,4.0,171.0,2,0.0,0,product_mng,low,0
0.38,0.5,2.0,170.0,3,0.0,0,product_mng,low,0
0.49,,4.0,246.0,3,0.0,0,product_mng,low,0
0.53,0.8,3.0,175.0,3,0.0,0,IT,,0
0.56,0.59,3.0,185.0,2,0.0,0,RandD,medium,0
0.69,0.98,3.0,168.0,2,0.0,0,RandD,medium,0
0.62,0.99,4.0,171.0,3,0.0,0,RandD,medium,0
0.71,0.76,3.0,201.0,2,0.0,0,RandD,medium,0
0.52,1.0,4.0,148.0,3,0.0,0,RandD,medium,0
0.2,0.53,6.0,189.0,4,0.0,0,marketing,medium,0
0.93,0.61,3.0,166.0,3,0.0,0,sales,medium,0
0.74,,4.0,150.0,2,0.0,0,accounting,medium,0
0.78,0.45,3.0,253.0,6,0.0,1,support,medium,0
0.85,,3.0,243.0,2,0.0,1,technical,medium,0
0.79,0.56,5.0,250.0,2,1.0,1,management,medium,0
0.92,0.91,3.0,228.0,2,0.0,1,marketing,medium,0
0.58,0.97,3.0,186.0,3,0.0,1,marketing,,0
0.68,0.72,3.0,213.0,3,0.0,1,marketing,medium,0
0.9,0.67,4.0,233.0,3,0.0,1,sales,,0
0.67,,5.0,265.0,2,0.0,1,sales,medium,0
0.79,0.73,4.0,226.0,3,0.0,0,sales,medium,0
0.23,,5.0,221.0,6,0.0,0,sales,medium,0
0.98,0.99,3.0,253.0,4,0.0,0,sales,,0
0.8,0.75,3.0,134.0,4,0.0,0,sales,medium,0
0.77,,3.0,188.0,4,0.0,0,sales,medium,0
1.0,0.91,3.0,160.0,4,0.0,0,sales,medium,0
0.6,0.92,4.0,164.0,4,0.0,0,sales,medium,0
0.49,0.54,6.0,,3,0.0,0,sales,high,0
0.91,0.99,5.0,228.0,4,,0,sales,low,0
0.97,0.52,5.0,149.0,3,1.0,0,sales,medium,0
0.71,0.76,3.0,175.0,2,,0,sales,medium,0
0.62,0.91,3.0,195.0,3,0.0,0,sales,medium,0
0.61,0.92,3.0,222.0,4,0.0,0,sales,medium,0
0.21,0.6,5.0,249.0,4,0.0,0,sales,medium,0
0.64,,2.0,226.0,3,1.0,0,sales,medium,0
0.61,0.65,2.0,117.0,2,1.0,0,sales,medium,0
0.58,0.75,,255.0,3,0.0,0,sales,medium,0
0.41,0.9,6.0,155.0,2,0.0,0,accounting,,0
0.98,,5.0,185.0,3,,0,accounting,,0
0.5,0.88,,275.0,5,0.0,0,accounting,low,0
0.98,0.61,3.0,226.0,2,0.0,0,hr,,0
0.4,0.85,4.0,198.0,2,0.0,0,hr,low,0
0.63,0.92,2.0,198.0,2,0.0,0,hr,low,0
0.75,0.53,4.0,251.0,3,0.0,0,hr,low,0
0.82,0.84,3.0,,2,0.0,0,technical,low,0
0.55,0.62,,197.0,2,0.0,0,technical,low,0
0.44,0.36,2.0,,3,0.0,0,technical,high,0
0.92,0.88,3.0,184.0,3,1.0,0,technical,,0
0.57,0.56,2.0,159.0,3,0.0,0,technical,high,0
0.73,,4.0,133.0,3,0.0,0,technical,high,0
0.82,0.92,5.0,198.0,3,0.0,0,technical,low,0
0.54,0.75,3.0,260.0,2,0.0,0,technical,low,0
0.64,0.95,,,4,0.0,0,technical,high,0
0.99,0.76,4.0,185.0,5,0.0,0,technical,low,0
0.19,0.92,5.0,193.0,6,0.0,0,technical,medium,0
0.86,0.96,4.0,,3,0.0,0,support,high,0
0.65,0.66,5.0,165.0,3,0.0,0,support,medium,0
0.52,0.81,3.0,253.0,2,0.0,0,support,medium,0
0.85,,,142.0,3,0.0,0,support,medium,0
0.61,0.64,5.0,186.0,4,0.0,0,support,,0
0.77,0.57,4.0,203.0,3,1.0,0,support,high,0
0.54,0.94,4.0,217.0,2,0.0,0,support,medium,0
0.76,0.74,,187.0,3,0.0,0,support,medium,0
0.79,0.9,3.0,152.0,4,0.0,0,support,medium,0
0.89,0.93,5.0,150.0,2,0.0,0,support,high,0
0.6,0.8,3.0,,2,0.0,0,support,medium,0
0.51,0.58,4.0,140.0,3,0.0,0,technical,high,0
0.2,0.72,5.0,123.0,2,1.0,0,technical,low,0
0.93,0.6,5.0,170.0,2,0.0,0,technical,medium,0
0.77,0.54,,227.0,4,0.0,0,management,medium,0
0.8,0.87,,220.0,2,0.0,0,IT,medium,0
0.8,0.97,5.0,258.0,3,0.0,0,IT,medium,0
0.62,0.92,5.0,149.0,3,0.0,0,IT,low,0
0.79,0.72,4.0,192.0,3,0.0,0,IT,low,0
0.88,0.73,5.0,267.0,3,,0,IT,low,0
0.96,0.73,5.0,,3,1.0,0,product_mng,low,0
0.34,,2.0,178.0,3,0.0,0,product_mng,low,0
0.34,,2.0,165.0,4,0.0,0,product_mng,,0
0.88,0.85,,231.0,3,0.0,0,product_mng,,0
0.66,0.61,,260.0,3,0.0,0,IT,low,0
0.55,0.71,4.0,181.0,2,1.0,0,RandD,low,0
0.59,0.51,3.0,243.0,2,0.0,0,RandD,low,0
0.62,0.73,4.0,191.0,3,0.0,0,RandD,high,0
0.78,0.93,3.0,200.0,3,0.0,0,RandD,low,0
0.73,0.75,5.0,265.0,3,0.0,0,RandD,,0
0.71,0.94,,246.0,3,0.0,0,marketing,,0
0.97,0.86,3.0,187.0,2,0.0,0,sales,low,0
0.21,0.74,5.0,,4,,0,accounting,high,0
0.52,0.96,4.0,246.0,3,0.0,0,support,low,0
0.73,0.88,4.0,236.0,3,1.0,0,technical,low,0
0.74,0.83,3.0,,3,0.0,0,management,low,0
0.26,0.71,6.0,189.0,2,0.0,0,marketing,high,0
0.52,0.78,4.0,237.0,3,,0,marketing,low,0
0.69,0.54,4.0,180.0,3,0.0,0,marketing,medium,0
0.79,0.59,2.0,157.0,6,0.0,0,sales,,0
0.93,0.62,4.0,258.0,3,0.0,0,sales,medium,0
0.34,0.87,4.0,283.0,2,,0,sales,high,0
0.77,,4.0,216.0,3,0.0,0,sales,medium,0
0.36,0.73,3.0,187.0,3,0.0,0,sales,medium,0
0.93,0.58,3.0,,3,0.0,0,sales,medium,0
0.7,0.58,3.0,211.0,3,0.0,0,sales,medium,0
0.51,0.49,4.0,182.0,2,,0,sales,medium,0
0.83,,3.0,165.0,3,,0,sales,medium,0
0.89,0.89,4.0,265.0,2,0.0,0,sales,medium,0
0.94,,3.0,137.0,2,0.0,0,sales,medium,0
0.8,0.55,4.0,269.0,3,0.0,0,sales,high,0
0.74,,3.0,177.0,2,0.0,0,sales,low,0
0.5,0.91,3.0,240.0,2,0.0,0,sales,medium,0
0.54,0.84,4.0,174.0,2,0.0,0,sales,medium,0
0.5,0.54,3.0,134.0,3,0.0,0,sales,medium,0
0.17,0.91,2.0,271.0,4,0.0,0,sales,medium,0
0.57,0.53,5.0,216.0,2,1.0,0,sales,,0
0.8,0.51,4.0,213.0,3,0.0,0,sales,medium,0
0.45,0.64,5.0,133.0,4,0.0,0,accounting,medium,0
0.87,0.5,4.0,267.0,2,1.0,0,accounting,medium,0
0.98,0.64,,,4,0.0,0,accounting,medium,0
0.55,0.8,4.0,260.0,3,0.0,0,hr,high,0
0.53,0.5,4.0,185.0,3,0.0,0,hr,low,0
0.75,0.48,2.0,284.0,6,0.0,0,hr,low,0
0.96,0.59,3.0,229.0,3,0.0,0,hr,low,0
0.71,,3.0,189.0,3,,0,technical,high,0
0.7,0.63,3.0,209.0,3,0.0,0,technical,low,0
0.33,0.94,4.0,166.0,6,0.0,0,technical,low,0
0.93,0.94,3.0,183.0,2,0.0,0,technical,low,0
0.64,0.65,3.0,181.0,2,0.0,0,technical,high,0
0.27,0.45,3.0,239.0,4,0.0,0,technical,low,0
0.99,0.99,3.0,158.0,2,0.0,0,technical,low,0
0.81,0.62,3.0,,3,0.0,0,technical,low,0
0.6,0.91,,236.0,3,0.0,0,technical,low,0
0.32,,6.0,162.0,5,0.0,0,technical,low,0
0.48,0.68,4.0,163.0,2,1.0,0,technical,low,0
0.87,0.51,4.0,173.0,3,0.0,0,support,low,0
0.91,0.79,5.0,273.0,4,1.0,0,support,medium,0
0.24,0.89,,142.0,4,0.0,0,support,medium,0
0.66,0.56,4.0,141.0,4,0.0,0,support,medium,0
0.94,0.59,3.0,234.0,2,,0,support,medium,0
0.93,0.97,5.0,255.0,4,0.0,0,support,medium,0
0.19,0.55,5.0,148.0,4,0.0,0,support,medium,0
0.88,0.45,,274.0,2,1.0,0,support,medium,0
0.76,0.47,3.0,223.0,2,0.0,0,support,medium,0
0.67,0.64,5.0,248.0,3,0.0,0,support,medium,0
0.54,0.5,4.0,146.0,2,0.0,0,support,medium,0
0.53,0.95,,101.0,5,0.0,0,technical,medium,0
0.67,0.92,4.0,265.0,4,0.0,0,technical,medium,0
0.5,,5.0,175.0,4,0.0,0,technical,,0
0.49,0.76,4.0,202.0,3,0.0,0,management,low,0
0.82,,3.0,160.0,3,0.0,0,IT,medium,0
0.86,0.71,3.0,235.0,3,0.0,0,IT,medium,0
0.5,0.5,4.0,267.0,3,0.0,0,IT,medium,0
0.82,0.6,3.0,,2,1.0,0,IT,medium,0
0.95,0.78,2.0,148.0,2,0.0,0,IT,low,0
0.64,0.87,3.0,239.0,4,0.0,0,product_mng,low,0
0.91,0.5,3.0,178.0,2,0.0,0,product_mng,,0
0.79,0.75,2.0,221.0,3,0.0,0,product_mng,low,0
0.83,0.56,4.0,269.0,3,,0,product_mng,,0
0.66,,3.0,262.0,2,1.0,0,IT,low,0
0.92,0.8,4.0,263.0,4,0.0,0,RandD,low,0
0.59,0.47,5.0,191.0,3,0.0,0,RandD,low,0
0.6,0.83,2.0,,2,0.0,0,RandD,low,0
0.68,0.97,5.0,207.0,4,1.0,0,RandD,low,0
0.58,0.73,3.0,265.0,6,0.0,0,RandD,low,0
0.93,0.77,,224.0,2,0.0,0,marketing,low,0
0.66,0.5,3.0,229.0,3,0.0,0,marketing,low,0
0.8,,,158.0,3,0.0,0,sales,low,0
0.28,,5.0,202.0,5,0.0,0,accounting,low,0
0.84,0.59,4.0,216.0,2,0.0,0,support,low,0
0.86,,4.0,220.0,5,0.0,0,technical,low,0
0.46,0.45,2.0,172.0,2,1.0,0,management,,0
0.94,0.92,3.0,187.0,2,0.0,0,marketing,low,0
0.8,0.76,3.0,270.0,2,1.0,0,marketing,low,0
0.13,,6.0,219.0,6,0.0,0,marketing,low,0
0.95,0.73,3.0,243.0,3,1.0,0,sales,medium,0
0.93,,4.0,261.0,4,0.0,0,sales,medium,0
0.86,,,179.0,3,0.0,0,sales,medium,0
0.67,0.93,5.0,133.0,2,0.0,0,sales,medium,0
0.73,0.6,4.0,224.0,3,0.0,0,sales,medium,0
0.62,0.92,4.0,198.0,2,0.0,0,sales,medium,0
0.53,0.81,5.0,135.0,2,0.0,0,sales,,0
0.68,0.68,3.0,,3,0.0,0,sales,,0
0.69,,4.0,234.0,2,0.0,0,sales,,0
0.66,,3.0,177.0,3,0.0,0,sales,,0
0.98,0.56,5.0,180.0,3,0.0,0,sales,medium,0
0.57,0.39,,193.0,6,0.0,0,sales,medium,0
0.64,,5.0,148.0,4,0.0,0,sales,high,0
0.71,,3.0,,4,0.0,0,sales,low,0
0.94,0.7,3.0,271.0,4,0.0,0,sales,medium,0
0.8,0.85,,135.0,2,0.0,0,sales,medium,0
0.59,0.94,4.0,136.0,2,0.0,0,sales,medium,0
0.95,0.7,6.0,243.0,3,0.0,0,sales,medium,0
1.0,0.39,2.0,210.0,5,0.0,0,sales,low,0
0.53,,3.0,163.0,4,0.0,0,accounting,low,0
0.35,,5.0,268.0,3,0.0,0,accounting,low,0
0.73,0.66,3.0,244.0,3,0.0,0,accounting,low,0
0.89,0.63,4.0,164.0,3,0.0,0,hr,,0
0.21,,4.0,260.0,3,0.0,0,hr,,0
0.21,0.85,5.0,153.0,3,0.0,0,hr,low,0
0.6,,4.0,216.0,2,1.0,0,hr,,0
0.94,0.69,2.0,198.0,3,0.0,0,technical,,0
0.92,0.68,4.0,196.0,3,1.0,0,technical,low,0
0.92,0.78,3.0,218.0,3,0.0,0,technical,low,0
0.71,0.98,5.0,167.0,3,0.0,0,technical,low,0
0.69,0.83,,,3,0.0,0,technical,low,0
0.26,0.51,2.0,284.0,2,0.0,0,technical,low,0
0.21,,4.0,218.0,6,0.0,0,technical,low,0
0.36,0.42,2.0,192.0,2,0.0,0,technical,low,0
0.81,0.92,,255.0,4,1.0,0,technical,,0
0.54,0.88,3.0,251.0,2,0.0,0,technical,low,0
0.63,0.87,5.0,248.0,2,0.0,0,technical,low,0
0.86,,5.0,157.0,4,0.0,0,support,low,0
0.8,0.79,5.0,240.0,2,0.0,0,support,low,0
0.55,0.58,5.0,262.0,3,0.0,0,support,,0
0.18,,3.0,130.0,2,1.0,0,support,medium,0
0.88,0.98,3.0,,3,0.0,0,support,medium,0
0.65,,4.0,256.0,2,0.0,0,support,medium,0
0.99,1.0,3.0,139.0,2,0.0,0,support,medium,0
0.88,0.93,,,2,0.0,0,support,medium,0
0.67,0.59,3.0,205.0,5,0.0,0,support,,0
0.53,0.59,4.0,265.0,2,0.0,0,support,medium,0
0.83,0.61,5.0,246.0,3,0.0,0,support,medium,0
0.36,0.71,3.0,100.0,3,0.0,0,technical,medium,0
0.62,,5.0,150.0,3,1.0,0,technical,medium,0
0.72,0.67,4.0,147.0,2,0.0,0,technical,medium,0
0.79,0.54,4.0,244.0,3,0.0,0,management,,0
1.0,,4.0,256.0,3,0.0,0,IT,,0
0.65,0.52,4.0,266.0,3,1.0,0,IT,medium,0
0.84,0.91,,199.0,4,0.0,0,IT,medium,0
0.81,0.59,2.0,236.0,3,0.0,0,IT,medium,0
0.59,0.51,3.0,203.0,2,1.0,0,IT,medium,0
0.78,0.53,3.0,156.0,3,0.0,0,product_mng,,0
0.22,,5.0,109.0,4,0.0,0,product_mng,low,0
0.96,0.98,5.0,248.0,3,0.0,0,product_mng,low,0
0.85,0.8,4.0,254.0,2,0.0,0,product_mng,low,0
0.12,0.73,6.0,166.0,3,0.0,0,IT,low,0
0.6,0.68,4.0,264.0,2,1.0,0,RandD,,0
0.93,,5.0,266.0,3,0.0,0,RandD,low,0
0.73,0.86,4.0,,2,0.0,0,RandD,,0
0.7,0.66,3.0,151.0,2,0.0,0,RandD,low,0
0.18,0.59,4.0,132.0,3,0.0,0,RandD,low,0
0.81,0.6,4.0,133.0,3,0.0,0,RandD,low,0
0.28,0.9,,275.0,6,,0,marketing,low,0
0.74,0.79,3.0,275.0,3,0.0,0,sales,low,0
0.5,0.74,4.0,272.0,5,0.0,0,accounting,low,0
0.83,,4.0,201.0,2,1.0,0,support,low,0
0.55,0.66,,164.0,2,0.0,0,technical,low,0
0.77,0.94,4.0,224.0,2,0.0,0,management,,0
0.92,0.58,4.0,201.0,2,0.0,0,marketing,low,0
0.59,0.89,5.0,169.0,2,1.0,0,marketing,low,0
0.45,,4.0,,3,0.0,0,marketing,low,0
0.76,0.97,3.0,271.0,3,0.0,0,sales,,0
0.89,0.69,,137.0,3,0.0,0,sales,medium,0
0.73,0.5,3.0,208.0,2,0.0,0,sales,,0
